Date,Open,High,Low,Close,Adj Close,Volume
2019-08-26,153.50999450683594,155.2100067138672,151.52000427246094,155.13999938964844,154.93760681152344,8975400
2019-08-27,154.25999450683594,155.89999389648438,152.52999877929688,153.57000732421875,153.36965942382812,6516500
2019-08-28,152.5,152.77999877929688,150.8699951171875,151.8300018310547,151.63192749023438,5326800
2019-08-29,153.39999389648438,156.0,152.66000366210938,155.92999267578125,155.72657775878906,5979900
2019-08-30,156.4199981689453,158.22000122070312,153.6999969482422,156.07000732421875,155.8664093017578,7591000
2019-09-03,154.2100067138672,155.32000732421875,151.75999450683594,152.72999572753906,152.53074645996094,4953800
2019-09-04,154.08999633789062,154.9199981689453,152.32000732421875,152.4600067138672,152.2611083984375,3604500
2019-09-05,154.63999938964844,154.74000549316406,151.9499969482422,153.77000427246094,153.56939697265625,5065400
2019-09-06,153.97000122070312,154.0500030517578,150.77000427246094,151.07000732421875,150.8729248046875,4722300
2019-09-09,151.66000366210938,152.14999389648438,148.08999633789062,149.5399932861328,149.34490966796875,6265500
2019-09-10,148.77000427246094,151.66000366210938,147.74000549316406,149.64999389648438,149.45477294921875,6249700
2019-09-11,150.08999633789062,154.64999389648438,149.0399932861328,154.08999633789062,153.88897705078125,6242400
2019-09-12,155.0399932861328,156.8000030517578,154.41000366210938,154.75,154.54811096191406,4993500
2019-09-13,154.32000732421875,154.91000366210938,152.74000549316406,152.97999572753906,152.78042602539062,3763500
2019-09-16,151.64999389648438,154.10000610351562,151.36000061035156,153.00999450683594,152.8103790283203,2592300
2019-09-17,153.0,153.4499969482422,151.72999572753906,152.82000732421875,152.62063598632812,3028500
2019-09-18,152.35000610351562,152.91000366210938,150.57000732421875,152.77000427246094,152.57070922851562,2951200
2019-09-19,153.52000427246094,154.25,152.77000427246094,153.60000610351562,153.39962768554688,2947000
2019-09-20,154.69000244140625,156.8800048828125,153.6199951171875,155.1999969482422,154.99752807617188,11733000
2019-09-23,154.14999389648438,155.1999969482422,152.9600067138672,154.64999389648438,154.4482421875,3642200
2019-09-24,154.27999877929688,156.27000427246094,151.08999633789062,152.0500030517578,151.8516387939453,4120800
2019-09-25,152.0500030517578,153.2100067138672,148.89999389648438,152.99000549316406,152.79042053222656,3445000
2019-09-26,152.4199981689453,153.39999389648438,151.83999633789062,152.33999633789062,152.14126586914062,3837300
2019-09-27,153.1199951171875,153.14999389648438,146.75,148.25999450683594,148.0665740966797,5858200
2019-09-30,147.9499969482422,148.97000122070312,147.41000366210938,148.44000244140625,148.24635314941406,3671200
2019-10-01,149.49000549316406,150.16000366210938,147.25,147.69000244140625,147.49732971191406,3172900
2019-10-02,146.05999755859375,146.5,143.1999969482422,144.22000122070312,144.0318603515625,4432400
2019-10-03,144.0,147.05999755859375,142.0800018310547,147.0,146.8082275390625,3660900
2019-10-04,148.27999877929688,148.9199981689453,146.2100067138672,148.02999877929688,147.83688354492188,3259000
2019-10-07,147.27999877929688,149.3300018310547,147.0,148.8000030517578,148.6058807373047,2704700
2019-10-08,147.5399932861328,148.33999633789062,145.80999755859375,145.91000366210938,145.7196502685547,2613200
2019-10-09,147.27000427246094,147.85000610351562,146.61000061035156,147.0500030517578,146.85816955566406,2273000
2019-10-10,146.83999633789062,147.55999755859375,145.50999450683594,146.41000366210938,146.21900939941406,2687400
2019-10-11,148.13999938964844,150.7100067138672,148.08999633789062,149.3699951171875,149.1751251220703,4663900
2019-10-14,149.39999389648438,150.27999877929688,148.8000030517578,149.3699951171875,149.1751251220703,1556900
2019-10-15,149.66000366210938,152.97000122070312,149.6199951171875,152.74000549316406,152.54074096679688,3942600
2019-10-16,147.25999450683594,150.85000610351562,145.82000732421875,146.97000122070312,146.7782745361328,8988600
2019-10-17,147.5800018310547,148.0399932861328,145.50999450683594,146.1699981689453,145.97930908203125,5024400
2019-10-18,146.3000030517578,146.44000244140625,142.39999389648438,144.08999633789062,143.9020233154297,6080000
2019-10-21,144.10000610351562,145.19000244140625,143.0,144.5500030517578,144.36143493652344,3358000
2019-10-22,145.0500030517578,145.9600067138672,142.13999938964844,142.3300018310547,142.14431762695312,4460500
2019-10-23,142.11000061035156,145.57000732421875,141.49000549316406,145.1300048828125,144.940673828125,4761400
2019-10-24,146.58999633789062,148.7899932861328,146.39999389648438,148.1199951171875,147.9267578125,5280100
2019-10-25,147.0500030517578,150.66000366210938,146.3000030517578,150.49000549316406,150.29368591308594,4991400
2019-10-28,151.1999969482422,154.9199981689453,149.42999267578125,154.7899932861328,154.5880584716797,7576700
2019-10-29,154.77999877929688,156.1300048828125,154.4199981689453,155.08999633789062,154.88766479492188,5477300
2019-10-30,155.74000549316406,158.4199981689453,155.00999450683594,158.27999877929688,158.07351684570312,4724500
2019-10-31,156.55999755859375,158.27999877929688,155.2100067138672,156.49000549316406,156.28585815429688,4578300
2019-11-01,157.91000366210938,160.08999633789062,156.75,159.74000549316406,159.5316162109375,4771100
2019-11-04,160.94000244140625,161.25,156.69000244140625,157.60000610351562,157.3944091796875,5748100
2019-11-05,157.58999633789062,159.1199951171875,155.47000122070312,158.14999389648438,157.9436798095703,4015000
2019-11-06,158.94000244140625,160.0,157.75,158.92999267578125,158.72265625,4207400
2019-11-07,158.92999267578125,161.1300048828125,158.0800018310547,159.5,159.2919158935547,3802300
2019-11-08,159.25,161.2100067138672,158.91000366210938,161.11000061035156,160.8998260498047,3265300
2019-11-11,161.22000122070312,162.22999572753906,160.25,161.77999877929688,161.56893920898438,3541200
2019-11-12,162.0,164.3699951171875,161.58999633789062,162.86000061035156,162.6475372314453,3710600
2019-11-13,163.0500030517578,164.4199981689453,162.02000427246094,162.60000610351562,162.38787841796875,5389700
2019-11-14,163.02999877929688,163.5800018310547,162.38999938964844,163.0500030517578,162.83729553222656,3820700
2019-11-15,163.72000122070312,163.92999267578125,160.99000549316406,163.2100067138672,162.99708557128906,3693000
2019-11-18,164.0,164.0,161.88999938964844,162.77000427246094,162.5576629638672,5556700
2019-11-19,163.63999938964844,164.4499969482422,161.83999633789062,163.9600067138672,163.74610900878906,4952900
2019-11-20,163.44000244140625,166.33999633789062,162.25,164.1999969482422,163.9857940673828,8450300
2019-11-21,165.32000732421875,165.91000366210938,162.2100067138672,162.8800048828125,162.66751098632812,5724200
2019-11-22,162.97999572753906,163.49000549316406,161.3800048828125,162.80999755859375,162.59759521484375,3761900
2019-11-25,163.77999877929688,164.64999389648438,161.4499969482422,161.7100067138672,161.49903869628906,5509300
2019-11-26,161.55999755859375,162.61000061035156,161.30999755859375,162.5399932861328,162.32794189453125,5881400
2019-11-27,161.9199981689453,162.8300018310547,161.11000061035156,161.50999450683594,161.29930114746094,4012800
2019-11-29,161.61000061035156,163.41000366210938,161.32000732421875,162.88999938964844,162.67750549316406,2432500
2019-12-02,163.10000610351562,163.2100067138672,158.10000610351562,161.0,160.7899627685547,5117400
2019-12-03,156.9600067138672,161.85000610351562,156.19000244140625,161.57000732421875,161.35922241210938,6216400
2019-12-04,160.3800048828125,160.69000244140625,154.5,156.42999267578125,156.22592163085938,17803300
2019-12-05,155.74000549316406,158.9199981689453,155.25,158.22000122070312,158.0135955810547,7126600
2019-12-06,158.10000610351562,159.5,157.58999633789062,158.00999450683594,157.80386352539062,4751200
2019-12-09,157.3800048828125,158.89999389648438,157.05999755859375,157.47999572753906,157.27455139160156,3709000
2019-12-10,157.00999450683594,157.6699981689453,156.1699981689453,156.39999389648438,156.19595336914062,4074700
2019-12-11,156.83999633789062,156.8800048828125,155.47999572753906,156.38999938964844,156.18597412109375,4867500
2019-12-12,155.77000427246094,158.99000549316406,155.30999755859375,158.58999633789062,158.3831024169922,5353900
2019-12-13,158.86000061035156,161.49000549316406,158.5500030517578,161.1300048828125,160.9197998046875,5742300
2019-12-16,160.85000610351562,162.74000549316406,160.82000732421875,161.9600067138672,161.74871826171875,5370000
2019-12-17,162.0,162.3699951171875,159.74000549316406,161.6300048828125,161.4191436767578,4789600
2019-12-18,161.8000030517578,163.27999877929688,161.47999572753906,161.47999572753906,161.2693328857422,4144800
2019-12-19,161.58999633789062,163.33999633789062,160.8300018310547,163.3300018310547,163.11692810058594,4185400
2019-12-20,164.72999572753906,165.1699981689453,163.6300048828125,164.5500030517578,164.33534240722656,8586700
2019-12-23,164.0399932861328,164.8699951171875,163.35000610351562,163.74000549316406,163.52639770507812,4368600
2019-12-24,163.30999755859375,163.83999633789062,162.8800048828125,163.25,163.0370330810547,1238000
2019-12-26,163.39999389648438,164.52999877929688,163.27000427246094,164.50999450683594,164.29537963867188,2155500
2019-12-27,164.86000061035156,165.4600067138672,163.89999389648438,164.97999572753906,164.7647705078125,3409900
2019-12-30,164.86000061035156,164.94000244140625,161.1999969482422,162.44000244140625,162.22808837890625,3197100
2019-12-31,162.0399932861328,163.25999450683594,161.8000030517578,162.63999938964844,162.42782592773438,3273500
2020-01-02,163.9199981689453,167.07000732421875,163.5800018310547,166.99000549316406,166.77215576171875,5189300
2020-01-03,165.05999755859375,166.77000427246094,165.0,166.1699981689453,165.95321655273438,3205400
2020-01-06,165.0,173.6699981689453,164.4499969482422,173.4499969482422,173.22372436523438,8836200
2020-01-07,173.22999572753906,176.8699951171875,172.08999633789062,176.0,175.77040100097656,8272700
2020-01-08,175.22999572753906,178.85000610351562,174.75,177.3300018310547,177.09866333007812,7225100
2020-01-09,178.83999633789062,179.89999389648438,177.2899932861328,179.60000610351562,179.36570739746094,5952900
2020-01-10,179.83999633789062,180.67999267578125,178.69000244140625,180.1999969482422,179.9649200439453,5111800
2020-01-13,181.25999450683594,184.4499969482422,181.1300048828125,183.85000610351562,183.61016845703125,6202600
2020-01-14,183.5,183.85000610351562,182.0399932861328,182.1199951171875,181.8824005126953,4342300
2020-01-15,181.67999267578125,183.08999633789062,180.6199951171875,181.05999755859375,180.82379150390625,3886600
2020-01-16,182.22999572753906,183.11000061035156,180.9600067138672,182.69000244140625,182.45167541503906,3485300
2020-01-17,183.22999572753906,183.33999633789062,181.36000061035156,182.22999572753906,181.9922637939453,4577000
2020-01-21,181.50999450683594,186.0,181.5,185.27000427246094,185.02830505371094,6302400
2020-01-22,185.38999938964844,186.44000244140625,182.69000244140625,182.75,182.5115966796875,4781800
2020-01-23,183.2100067138672,184.3000030517578,181.3000030517578,183.97999572753906,183.73997497558594,4369000
2020-01-24,185.0,186.1300048828125,181.1300048828125,182.11000061035156,181.87242126464844,4653600
2020-01-27,178.77000427246094,181.72999572753906,177.3000030517578,180.7100067138672,180.47425842285156,4239400
2020-01-28,181.13999938964844,183.86000061035156,180.35000610351562,182.85000610351562,182.61146545410156,3445300
2020-01-29,184.0,184.10000610351562,181.6199951171875,181.77000427246094,181.53286743164062,2785500
2020-01-30,180.89999389648438,185.94000244140625,180.5399932861328,185.6699981689453,185.4277801513672,3715700
2020-01-31,184.86000061035156,186.02999877929688,180.7899932861328,182.30999755859375,182.07215881347656,4193300
2020-02-03,183.25999450683594,185.8699951171875,181.85000610351562,185.4199981689453,185.1781005859375,4755200
2020-02-04,188.0,189.69000244140625,186.64999389648438,188.33999633789062,188.09429931640625,3983200
2020-02-05,190.39999389648438,190.5500030517578,182.86000061035156,185.49000549316406,185.24801635742188,6162700
2020-02-06,186.8300018310547,187.55999755859375,184.24000549316406,186.72999572753906,186.48638916015625,4102700
2020-02-07,186.85000610351562,188.64999389648438,185.64999389648438,185.72000122070312,185.47772216796875,3713100
2020-02-10,186.1699981689453,189.27000427246094,185.55999755859375,189.1199951171875,188.87327575683594,3873500
2020-02-11,191.47999572753906,192.60000610351562,188.64999389648438,189.11000061035156,188.86329650878906,4299200
2020-02-12,189.7100067138672,190.52000427246094,186.77000427246094,189.4600067138672,189.2128448486328,4535400
2020-02-13,188.5,191.0500030517578,188.4199981689453,188.63999938964844,188.39390563964844,3132100
2020-02-14,189.35000610351562,190.25,188.10000610351562,189.9499969482422,189.7021942138672,3599400
2020-02-18,190.9499969482422,191.5,188.9199981689453,191.08999633789062,190.84071350097656,4957000
2020-02-19,192.0,193.9199981689453,191.8000030517578,192.8699951171875,192.61837768554688,3903200
2020-02-20,194.0,195.72000122070312,189.77000427246094,193.36000061035156,193.1077423095703,5451200
2020-02-21,191.83999633789062,192.0399932861328,186.72000122070312,189.5,189.25277709960938,5242100
2020-02-24,178.7899932861328,187.14999389648438,178.7899932861328,185.94000244140625,185.6974334716797,8463300
2020-02-25,188.47000122070312,189.97999572753906,179.42999267578125,181.27000427246094,181.0335235595703,11361100
2020-02-26,176.5399932861328,182.6699981689453,174.25,178.8699951171875,178.6366424560547,13923100
2020-02-27,172.2100067138672,178.3300018310547,170.0500030517578,172.14999389648438,171.9254150390625,9927300
2020-02-28,164.99000549316406,171.77000427246094,163.1199951171875,170.39999389648438,170.1776885986328,12640800
2020-03-02,172.1999969482422,176.7899932861328,168.58999633789062,176.75999450683594,176.52940368652344,7761000
2020-03-03,178.41000366210938,178.4199981689453,167.08999633789062,169.3699951171875,169.1490478515625,8323500
2020-03-04,172.25,175.80999755859375,169.6300048828125,175.69000244140625,175.46080017089844,5846300
2020-03-05,172.57000732421875,173.75,168.10000610351562,169.60000610351562,169.37875366210938,5797500
2020-03-06,165.6699981689453,167.57000732421875,158.5399932861328,164.0800018310547,163.86595153808594,9757700
2020-03-09,151.6999969482422,157.7100067138672,150.63999938964844,151.2100067138672,151.0127410888672,9657100
2020-03-10,157.22999572753906,161.47000122070312,151.0,161.33999633789062,161.1295166015625,11443900
2020-03-11,157.67999267578125,159.6199951171875,150.14999389648438,154.57000732421875,154.3683624267578,10341300
2020-03-12,144.33999633789062,151.22999572753906,140.10000610351562,140.58999633789062,140.40658569335938,13213000
2020-03-13,149.47000122070312,149.5,135.32000732421875,147.77999877929688,147.5872039794922,13765400
2020-03-16,134.00999450683594,141.5500030517578,123.38999938964844,124.30000305175781,124.13784790039062,13845300
2020-03-17,127.0,138.00999450683594,122.91999816894531,135.4199981689453,135.2433319091797,12191500
2020-03-18,125.54000091552734,133.4199981689453,115.29000091552734,132.24000549316406,132.06748962402344,12988200
2020-03-19,131.58999633789062,144.0,128.86000061035156,139.4600067138672,139.278076171875,10444000
2020-03-20,140.4199981689453,146.1999969482422,134.60000610351562,139.35000610351562,139.168212890625,12450100
2020-03-23,138.75999450683594,143.72000122070312,134.08999633789062,140.52000427246094,140.33668518066406,11898300
2020-03-24,144.6300048828125,154.13999938964844,143.17999267578125,153.63999938964844,153.43955993652344,11834400
2020-03-25,152.6699981689453,158.02000427246094,146.9600067138672,147.05999755859375,146.86814880371094,10639300
2020-03-26,148.3000030517578,155.0800018310547,147.72999572753906,154.72999572753906,154.52813720703125,8573100
2020-03-27,150.6300048828125,151.4499969482422,144.91000366210938,146.0,145.80953979492188,8273500
2020-03-30,147.72000122070312,153.0,146.55999755859375,149.85000610351562,149.65451049804688,7650400
2020-03-31,149.02999877929688,151.9499969482422,142.77999877929688,143.97999572753906,143.7921600341797,10429700
2020-04-01,138.32000732421875,139.05999755859375,133.10000610351562,134.05999755859375,133.88510131835938,8737600
2020-04-02,134.00999450683594,135.38999938964844,130.0399932861328,134.32000732421875,134.144775390625,8150500
2020-04-03,134.4499969482422,136.19000244140625,131.66000366210938,134.30999755859375,134.13478088378906,6004400
2020-04-06,139.0,149.85000610351562,138.3000030517578,147.5500030517578,147.35751342773438,12296800
2020-04-07,150.3300018310547,150.8000030517578,144.50999450683594,145.07000732421875,144.88075256347656,7859500
2020-04-08,146.3000030517578,152.16000366210938,145.0,151.1199951171875,150.9228515625,7665500
2020-04-09,152.38999938964844,156.10000610351562,151.67999267578125,154.5500030517578,154.348388671875,7094600
2020-04-13,154.1199951171875,155.30999755859375,150.0,152.5,152.30105590820312,5138600
2020-04-14,155.7100067138672,158.7899932861328,155.14999389648438,157.7100067138672,157.50425720214844,7334300
2020-04-15,155.0800018310547,157.27000427246094,154.0,155.6300048828125,155.42697143554688,4042600
2020-04-16,157.0,158.0,154.25,157.05999755859375,156.8551025390625,4391500
2020-04-17,160.0,163.25999450683594,157.6300048828125,162.6199951171875,162.40785217285156,7312900
2020-04-20,160.75,164.30999755859375,160.52000427246094,162.75999450683594,162.54766845703125,4686000
2020-04-21,160.0,160.08999633789062,148.0,150.55999755859375,150.36358642578125,13737900
2020-04-22,154.0,155.6999969482422,150.6699981689453,154.13999938964844,153.9389190673828,6660900
2020-04-23,153.5,156.47000122070312,151.5,151.72000122070312,151.52207946777344,6281400
2020-04-24,153.58999633789062,154.5,151.3000030517578,153.97999572753906,153.77911376953125,6710500
2020-04-27,155.5399932861328,158.44000244140625,154.1999969482422,157.6300048828125,157.4243621826172,5036400
2020-04-28,159.5,160.80999755859375,154.17999267578125,154.4600067138672,154.2584991455078,4731800
2020-04-29,157.8800048828125,161.88999938964844,156.52000427246094,160.42999267578125,160.220703125,5256700
2020-04-30,161.6300048828125,165.3000030517578,160.00999450683594,161.9499969482422,161.7387237548828,6830700
2020-05-01,158.49000549316406,160.1699981689453,155.25999450683594,156.3699951171875,156.16600036621094,4276900
2020-05-04,155.5800018310547,162.02000427246094,155.0800018310547,161.47000122070312,161.2593536376953,5974200
2020-05-05,162.52999877929688,164.13999938964844,160.25,163.25,163.0370330810547,5264800
2020-05-06,164.44000244140625,165.7100067138672,162.9199981689453,163.6699981689453,163.45648193359375,4112600
2020-05-07,166.5,171.27000427246094,166.02000427246094,169.89999389648438,169.6783447265625,6460900
2020-05-08,172.9499969482422,176.0800018310547,171.14999389648438,175.89999389648438,175.67051696777344,5403400
2020-05-11,175.55999755859375,183.3000030517578,174.16000366210938,182.6699981689453,182.4316864013672,8696000
2020-05-12,183.0,183.02000427246094,177.00999450683594,177.5399932861328,177.30838012695312,5904600
2020-05-13,175.1699981689453,175.2100067138672,166.27000427246094,169.63999938964844,169.41868591308594,12534900
2020-05-14,168.44000244140625,168.57000732421875,164.57000732421875,167.0,166.78213500976562,7442300
2020-05-15,167.27000427246094,171.72000122070312,166.17999267578125,171.3300018310547,171.1064910888672,5673800
2020-05-18,174.0,177.0,172.1300048828125,172.5,172.27496337890625,6398300
2020-05-19,172.75,178.1999969482422,172.75,176.0399932861328,175.81033325195312,5264000
2020-05-20,178.57000732421875,179.13999938964844,174.89999389648438,176.92999267578125,176.6991729736328,4951200
2020-05-21,176.92999267578125,178.2899932861328,174.92999267578125,175.25999450683594,175.03135681152344,4429700
2020-05-22,176.60000610351562,178.63999938964844,175.4499969482422,177.85000610351562,177.6179962158203,4965100
2020-05-26,182.0,182.0,176.22000122070312,176.52000427246094,176.2897186279297,8353600
2020-05-27,176.2899932861328,176.61000061035156,171.3699951171875,176.60000610351562,176.36961364746094,6340200
2020-05-28,180.0,184.8000030517578,177.10000610351562,181.10000610351562,180.86375427246094,10275200
2020-05-29,174.3000030517578,175.0,170.69000244140625,174.7899932861328,174.5619659423828,19588900
2020-06-01,173.10000610351562,177.52000427246094,172.67999267578125,176.36000061035156,176.1299285888672,5711600
2020-06-02,174.85000610351562,174.89999389648438,171.22000122070312,174.22999572753906,174.00270080566406,8571800
2020-06-03,174.8300018310547,175.92999267578125,172.83999633789062,174.99000549316406,174.76171875,6004000
2020-06-04,175.0,175.42999267578125,170.0,171.44000244140625,171.2163543701172,7301600
2020-06-05,170.11000061035156,174.19000244140625,167.0,173.8800048828125,173.65316772460938,8232200
2020-06-08,173.6300048828125,176.57000732421875,172.66000366210938,176.5500030517578,176.31968688964844,4592600
2020-06-09,176.0,176.0,173.52999877929688,174.55999755859375,174.332275390625,4025600
2020-06-10,176.25,182.5,176.0500030517578,182.10000610351562,181.86244201660156,8127200
2020-06-11,176.63999938964844,178.42999267578125,172.0,172.0500030517578,171.82554626464844,6521200
2020-06-12,175.89999389648438,177.69000244140625,171.86000061035156,175.11000061035156,174.88156127929688,5443800
2020-06-15,172.0,178.89999389648438,171.27000427246094,178.61000061035156,178.3769989013672,6000000
2020-06-16,180.00999450683594,182.5,178.00999450683594,180.47999572753906,180.2445526123047,5824100
2020-06-17,180.97000122070312,182.75,180.67999267578125,181.39999389648438,181.16334533691406,5038600
2020-06-18,181.91000366210938,189.0,181.6199951171875,187.66000366210938,187.41519165039062,8677800
2020-06-19,189.5,191.25,185.49000549316406,186.9499969482422,186.70611572265625,11841000
2020-06-22,187.02999877929688,192.5,187.0,191.64999389648438,191.3999786376953,6252200
2020-06-23,192.0,194.08999633789062,188.58999633789062,189.05999755859375,188.8133544921875,6950800
2020-06-24,187.50999450683594,189.3000030517578,184.0399932861328,185.5500030517578,185.3079376220703,4903100
2020-06-25,186.13999938964844,188.77000427246094,184.44000244140625,188.33999633789062,188.09429931640625,4022400
2020-06-26,188.0,188.22000122070312,183.02000427246094,183.1699981689453,182.93104553222656,7595700
2020-06-29,183.32000732421875,183.7100067138672,180.0,183.3300018310547,183.09083557128906,3972100
2020-06-30,183.4499969482422,187.88999938964844,183.1300048828125,187.3300018310547,187.0856170654297,4478900
2020-07-01,188.10000610351562,192.82000732421875,187.4600067138672,191.88999938964844,191.63966369628906,4754600
2020-07-02,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,192.27882385253906,4200300
2020-07-06,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,197.46206665039062,5794200
2020-07-07,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,196.12380981445312,5431500
2020-07-08,198.0,201.1999969482422,197.35000610351562,200.27999877929688,200.0187225341797,4233700
2020-07-09,202.02000427246094,202.82000732421875,195.63999938964844,200.74000549316406,200.47813415527344,6062800
2020-07-10,200.05999755859375,200.72999572753906,197.0800018310547,198.8800048828125,198.6205596923828,3783200
2020-07-13,200.0,200.25999450683594,188.02999877929688,188.33999633789062,188.09429931640625,5555400
2020-07-14,185.99000549316406,189.9600067138672,183.3000030517578,189.55999755859375,189.3126983642578,5854700
2020-07-15,191.02999877929688,192.10000610351562,186.75,188.08999633789062,187.84461975097656,7681800
